id,cost,talktime,validity,short description,long description
4454,22,,3 days,Recharge of Rs. 22 by Airtel,125 MB 3G/4G Data
4458,49,,1 day,Recharge of Rs. 49 by Airtel,1GB 3G/4G Data
4459,57,,7 days,Recharge of Rs. 57 by Airtel,230 MB 3G/4G Data
4461,94,,2 days,Recharge of Rs. 94 by Airtel,2 GB 3G/4G Data
4466,145,,28 days,Recharge of Rs. 145 by Airtel,500 MB 4G/3G Data
4467,175,,28 days,Recharge of Rs. 175 by Airtel,1 GB 4G/3G Data
4469,255,,28 days,Recharge of Rs. 255 by Airtel,2 GB 3G/4G Data
4470,265,,28 days,Recharge of Rs. 265 by Airtel,2 GB Data + 2 GB (3AM-5AM night DATA) Happy hours 3G/4G
4471,295,,28 days,Recharge of Rs. 295 by Airtel,2.5 GB 3G/4G Data
4473,345,,28 days,Recharge of Rs. 345 by Airtel,Unlimited all Local+STD calls -- 1 GB/day 3G/4G data -- T&C apply.
4474,347,,28 days,Recharge of Rs. 347 by Airtel,2.5 GB 3G/4G Data. 2.5GB Happy Hours Night data(3AM to 5AM)
4475,355,,28 days,Recharge of Rs. 355 by Airtel,2.5 GB 4G/3G Data
4476,455,,28 days,Recharge of Rs. 455 by Airtel,3.5 GB 4G/3G Data
4478,499,,28 days,Recharge of Rs. 499 by Airtel,"2 GB 3G/4G DATA, 2 GB 3G/4G NIGHT DATA (3AM TO 5AM), 1 GB DATA/DAY FOR 4G HANDSET -- UNLIMITED LOCAL STD CALL -- T&C"
4479,549,,28 days,Recharge of Rs. 549 by Airtel,Unlimited all Local + STD calls -- 2 GB/day 3G/4G data -- T&C apply.
4480,648,,28 days,Recharge of Rs. 648 by Airtel,"3.5 GB 3G/4G DATA, 3.5 GB 3G/4G NIGHT DATA (3AM TO 5AM), 1.5 GB/DAY FOR 4G HANDSET -- LOCAL STD ALL CALL FREE -- T&C"
4481,655,,28 days,Recharge of Rs. 655 by Airtel,5.5 GB 3G/4G Data. 5.5GB Happy Hours Night data(3AM to 5AM)
4482,755,,28 days,Recharge of Rs. 755 by Airtel,7GB 4G/3G Data. 7 GB Happy Hours Night data(3AM to 5AM)
4483,799,,28 days,Recharge of Rs. 799 by Airtel,Unlimited all Local + STD calls -- 3 GB/day 3G/4G data -- T&C apply.
4484,899,,28 days,Recharge of Rs. 899 by Airtel,"6 GB 3G/4G DATA, 6 GB 3G/4G NIGHT DATA (3AM TO 5AM), 2 GB/DAY FOR 4G HANDSET -- LOCAL STD ALL CALL FREE -- T&C"
4485,955,,28 days,Recharge of Rs. 955 by Airtel,8 GB 4G/3G Data
4486,992,,365 days,Recharge of Rs. 992 by Airtel,10 GB 3G/4G Data
4487,994,,28 days,Recharge of Rs. 994 by Airtel,Unlimited all Local + STD calls -- 4 GB/day 3G/4G data -- T&C apply.
4489,1198,,28 days,Recharge of Rs. 1198 by Airtel,"9 GB 3G/4G DATA, 9 GB 3G/4G NIGHT DATA (3AM TO 5AM), 2.5 GB DATA/DAY FOR 4G HANDSET -- UNLIMITED LOCAL STD CALL -- T&C"
4490,1255,,28 days,Recharge of Rs. 1255 by Airtel,"12 GB 3G/4G DATA, AFTER 12 GB 2 GB 2G/3G Data"
4493,148,,28 days,Recharge of Rs. 148 by Airtel,"Free Local + STD Airtel mobile call -- 50 MB 3G/4G Data -- For 4G handset, get 300 MB data"
4494,292,,28 days,Recharge of Rs. 292 by Airtel,Unlimited Local STD A2A Calls -- 100 MB 3G/4G Data
4495,342,,28 days,Recharge of Rs. 342 by Airtel,Unlimited Local STD A2A Calls -- 200 MB 3G/4G Data
4496,392,,28 days,Recharge of Rs. 392 by Airtel,Unlimited Local STD A2A Calls -- 300 MB 3G/4G Data
4497,399,,28 days,Recharge of Rs. 399 by Airtel,Unlimited All Local + STD calls -- 1 GB/Day on 4G handsets/ 4G SIM and 1.25 GB for rest handsets
