id,cost,talktime,validity,comments
8166,8,,1 day,30 MB 2G/3G data
8171,39,,7 days,165 MB 2G/3G data
8172,45,,30 days,200 MB 3G/2G Data
8173,59,,2 days,1 GB 3G/2G Data
8176,98,,28 days,1 GB 3G/2G Data
8178,139,,28 days,500 MB 3G/2G Data
8179,153,,21 days,1 GB 3G/2G Data
8180,175,,28 days,1.5 GB 3G/2G Data
8181,298,,28 days,5GB 3G/2G
8182,18,,3 days,75 MB 3G data
8183,96,,5 days,750 MB 3G Data
8184,103,,28 days,Unlimited On-Net (Local +STD) calls -- 50 MB data 
8185,128,,28 days,300 MB 3G Data
8186,129,,7 days,1 GB 3G Data
8187,195,,28 days,2 GB 3G/2G Data
8188,249,,28 days,"1 GB 3G/day Data,after IGB 10P/1MB"
8189,348,,28 days,Unlimited (Local +STD) calls -- 2 GB 3G Data
