id,cost,talktime,validity,comments
5594,37,,180 days,Plan Migration: PerMin_37
5595,75,,180 days,Plan: Pyari Jodi 75
5596,96,,365 days,Plan: Data_bundle_96
5597,99,,30 days,Plan Migration: Jai_Jawan_99
5598,136,,730 days,Freedom_136_migration
5599,199,,180 days,Plan: Roam_Free_199
5600,666,,180 days,BSNL_SIXER_666_migration
