id,cost,talktime,validity,comments
3986,18,,28 Days,1500 Airtel to Airtel SMS (1000 Local+500 National)
3987,26,,28 days,75 Local SMS/day (1st 2 sms/day charged @49P)
3988,36,,28 Days,90 Local+National SMS/day (1st 2 sms/day charged @49P)
3989,49,,28 days,2800 SMS (2300 Local+500 National)
3990,92,,56 days,4800 Local + 800 National SMS
