id,cost,talktime,validity,comments
4097,7,,1 day,National Roaming Benefit: Local & STD outgoing calls@60p/min
4098,21,,27 days,National Roaming Benefits: Local & STD outgoing calls @60p/min 
4099,56,,28 days,Unlimited roaming calls -- T&C apply --  Applicable only after recharge of 349/549/749/999.
4100,72,,81 days,National Roaming Benefits: Local & STD outgoing calls @60p/min.SMSlocal per National per international Rs0.25 per 0.38 per 5.00
