id,cost,talktime,validity,comments
275,10,7.47,N.A,Talktime of Rs. 7.47 for Rs. 10 recharge by Aircel
276,50,39.37,N.A,Talktime of Rs. 39.37 for Rs. 50 recharge by Aircel
279,100,81.75,N.A,Talktime of Rs. 81.75 for Rs. 100 recharge by Aircel
280,110,100,N.A,Talktime of Rs. 100 for Rs. 110 recharge by Aircel
281,120,110,N.A,Talktime of Rs. 110 for Rs. 120 recharge by Aircel
283,150,140,N.A,Talktime of Rs. 140 for Rs. 150 recharge by Aircel
