id,cost,talktime,validity,comments
8533,12,,5 days,250 National SMS (Local/STD SMS)
8534,34,,28 days,500 National SMS (Local/STD SMS)
8535,54,,28 days,1000 Local/STD SMS
8536,119,,56 days,5000 National SMS (Local/STD SMS)
