id,cost,talktime,validity,comments
18038,17,,1 hour,Unlimited 4G/3G data
18039,26,,28 days,75 MB 4G/3G Data 
18041,34,,1 Night,Unlimited 3G/4G Night data (1am to 6am)
18045,175,,28 days,1 GB 3G/4G Data  -- 
18047,247,,28 days,1.5 GB 3G/4G Data  -- 
18048,255,,28 days,2 GB 3G/4G Data  -- 
18050,345,,28 days,2.5 GB 3G/4G Data -- 
18051,349,,28 days,1GB/Day 4G/3G Data -- Unlimited  ALL Mobile & Landline Calls. Limited Period Offer for ALL Handsets
18052,355,,28 days,3 GB 3G/4G Data  -- 
18053,455,,28 days,4 GB 3G/4G Internet -- 
18055,651,,28 days,6.5 GB 3G/4G Data  -- 
18056,655,,28 days,5 GB 4G/3G Data
18057,995,,28 days,11 GB 3G/4G Data  -- 
18058,1499,,28 days,15 GB 4G/3G Data
18059,13,,1 day,"Unlimited local + std V2V calls -- 100 MB 3G/4G Data (4G Handset), 50 MB for Other Handset"
18060,48,,7 days,"Unlimited local + std V2V calls -- 250 MB 3G/4G Data (4G Handset), 50 MB for Other Handset"
18061,88,,7 days,"Unlimited local + std V2V + 100 Min V2O local +std calls -- 250 MB 3G/4G Data (4G Handset), 50 MB for Other Handset"
18062,148,,28 days,Unlimited Local & STD V2V (T&C Apply) -- 300 MB for 4G handsets and 50 MB for Non 4G Handsets
