id,cost,talktime,validity,short description,long description
18073,23,,28 days,Recharge of Rs. 23 by Vodafone,All STD mobile Calls @25p/Min  -- 
18074,33,,14 days,Recharge of Rs. 33 by Vodafone,All STD mobile calls @25p/min STD up to 200 Min & then 35p/min 
