id,cost,talktime,validity,short description,long description
1988,19,,27 days,Recharge of Rs. 19 by Airtel,All STD Mobile Calls @ 35p/min
1989,31,,27 days,Recharge of Rs. 31 by Airtel,All STD Mobile Calls @ 30p/min
1990,41,,27 days,Recharge of Rs. 41 by Airtel,All STD Mobile Calls @ 25p/min
1991,48,,54 days,Recharge of Rs. 48 by Airtel,All STD Mobile Calls @ 30p/min
1992,59,,54 days,Recharge of Rs. 59 by Airtel,All STD Mobile Calls @ 25p/min
