id,cost,talktime,validity,comments
9058,25,25,4 days,2 Local On-Net mobile Night Minutes
9062,198,198,28 days,"1 GB 3G Data (Talktime Validity 45 Days) -- Benefit applicable in following Tehsils only: Almora, Amroha, Auraiya, Baghpat, Baraut, Behat, Bharthana, Bhatwari, Bhogaon, Bidhuna, Bijnor, Bilari, Bilaspur, Bisalpur, Bisauli, Budaun, Budhana, Bulandshahr, Chakarnagar, Chamoli, Champawat, Chandausi, Chhata, Dadri, Deoband, Dataganj, Devprayag, Dhampur, Dunda, Etawah, Etah, Firozabad, Gabhana, Garhmukteshwar, Gautam Buddha Nagar, Ghaziabad, Hapur, Hardwar, Hasanpur, Hathras, Iglas, Jasrana, Jaswantnagar, Jewar, Joshimath, Karhal, Karnaprayag, Kasganj, Kashipur, Khatauli, Khair, Khatima, Khekada, Khurja, Koil, Kotdwara, Mat, Mainpuri, Mathura, Meerut, Milak, Modinagar, Moradabad, Muradnagar, Muzaffarnagar, Najibabad, Narendranagar, Pauri, Pilibhit, Pithoragarh, Puranpur, Rampur, Ranikhet, Roorkee, Rudraprayag, Rudrapur, Sadabad, Saharanpur, Saifai, Sambhal, Sardhana, Shahabad, Shikohabad, Sikandrabad, Sitarganj, Srinagar, Suar, Tehri, Tundla, Vrindavan."
9075,127,50,28 days,"250 GB 3G Data -- Benefit applicable in following Tehsils only: Almora, Amroha, Auraiya, Baghpat, Baraut, Behat, Bharthana, Bhatwari, Bhogaon, Bidhuna, Bijnor, Bilari, Bilaspur, Bisalpur, Bisauli, Budaun, Budhana, Bulandshahr, Chakarnagar, Chamoli, Champawat, Chandausi, Chhata, Dadri, Deoband, Dataganj, Devprayag, Dhampur, Dunda, Etawah, Etah, Firozabad, Gabhana, Garhmukteshwar, Gautam Buddha Nagar, Ghaziabad, Hapur, Hardwar, Hasanpur, Hathras, Iglas, Jasrana, Jaswantnagar, Jewar, Joshimath, Karhal, Karnaprayag, Kasganj, Kashipur, Khatauli, Khair, Khatima, Khekada, Khurja, Koil, Kotdwara, Mat, Mainpuri, Mathura, Meerut, Milak, Modinagar, Moradabad, Muradnagar, Muzaffarnagar, Najibabad, Narendranagar, Pauri, Pilibhit, Pithoragarh, Puranpur, Rampur, Ranikhet, Roorkee, Rudraprayag, Rudrapur, Sadabad, Saharanpur, Saifai, Sambhal, Sardhana, Shahabad, Shikohabad, Sikandrabad, Sitarganj, Srinagar, Suar, Tehri, Tundla, Vrindavan."
9077,192,100,28 days,"1 GB 3G Data -- Benefit applicable in following Tehsils only: Almora, Amroha, Auraiya, Baghpat, Baraut, Behat, Bharthana, Bhatwari, Bhogaon, Bidhuna, Bijnor, Bilari, Bilaspur, Bisalpur, Bisauli, Budaun, Budhana, Bulandshahr, Chakarnagar, Chamoli, Champawat, Chandausi, Chhata, Dadri, Deoband, Dataganj, Devprayag, Dhampur, Dunda, Etawah, Etah, Firozabad, Gabhana, Garhmukteshwar, Gautam Buddha Nagar, Ghaziabad, Hapur, Hardwar, Hasanpur, Hathras, Iglas, Jasrana, Jaswantnagar, Jewar, Joshimath, Karhal, Karnaprayag, Kasganj, Kashipur, Khatauli, Khair, Khatima, Khekada, Khurja, Koil, Kotdwara, Mat, Mainpuri, Mathura, Meerut, Milak, Modinagar, Moradabad, Muradnagar, Muzaffarnagar, Najibabad, Narendranagar, Pauri, Pilibhit, Pithoragarh, Puranpur, Rampur, Ranikhet, Roorkee, Rudraprayag, Rudrapur, Sadabad, Saharanpur, Saifai, Sambhal, Sardhana, Shahabad, Shikohabad, Sikandrabad, Sitarganj, Srinagar, Suar, Tehri, Tundla, Vrindavan."
9078,398,300,28 days,3 GB 3G Data 
9079,399,350,28 days,1 GB 3G Data
9080,499,250,56 days,2 GB 3G Data
9081,999,950,56 days,2 GB 3G Data
9085,3,,1 day,Local On-Net mobile calls @ Unlimited Incoming Roaming Local Outgoing calls @ 1.5p/ sec. -- Local Off-Net mobile calls @ Incoming calls @ 0.75p/ min. Local Outgoing calls @ Re.1/ min. -- STD On-Net mobile calls @ STD Outgoing calls @ 1.5p/ sec. -- STD Off-Net mobile calls @ Incoming calls @ 0.75p/ min. STD Outgoing calls @ Rs.1.5/ min. -- Local SMS -- Valid till midnight
9086,57,,7 days,Unlimited Incoming Roaming on Local On-Net Local Outgoing calls @ 50p/ min. -- Local Off-Net mobile calls @ Local Outgoing calls @ 50p/ min. -- STD On-Net mobile calls @ STD Outgoing calls @ 50p/ min. -- STD Off-Net mobile calls @ STD Outgoing calls @ 50p/ min.
