id,cost,talktime,validity,short description,long description
13758,21,,28 days,Recharge of Rs. 21 by RelianceGSM,All STD calls at 30P/Min
13759,61,,60 days,Recharge of Rs. 61 by RelianceGSM,All STD calls at 25P/Min
