id,cost,talktime,validity,short description,long description
6528,10,7.47,N.A,Recharge of Rs. 10 by BSNL,Talktime of Rs. 7.47 for Rs. 10 recharge by BSNL
6531,50,39.37,N.A,Recharge of Rs. 50 by BSNL,Talktime of Rs. 39.37 for Rs. 50 recharge by BSNL
6533,90,73.27,N.A,Recharge of Rs. 90 by BSNL,Talktime of Rs. 73.27 for Rs. 90 recharge by BSNL
6535,110,90.22,N.A,Recharge of Rs. 110 by BSNL,Talktime of Rs. 90.22 for Rs. 110 recharge by BSNL
6537,150,124.12,N.A,Recharge of Rs. 150 by BSNL,Talktime of Rs. 124.12 for Rs. 150 recharge by BSNL
6540,250,208.86,N.A,Recharge of Rs. 250 by BSNL,Talktime of Rs. 208.86 for Rs. 250 recharge by BSNL
6541,300,251.24,N.A,Recharge of Rs. 300 by BSNL,Talktime of Rs. 251.24 for Rs. 300 recharge by BSNL
6543,350,293.61,N.A,Recharge of Rs. 350 by BSNL,Talktime of Rs. 293.61 for Rs. 350 recharge by BSNL
6544,400,335.98,N.A,Recharge of Rs. 400 by BSNL,Talktime of Rs. 335.98 for Rs. 400 recharge by BSNL
6546,600,505.47,N.A,Recharge of Rs. 600 by BSNL,Talktime of Rs. 505.47 for Rs. 600 recharge by BSNL
6547,700,590.22,N.A,Recharge of Rs. 700 by BSNL,Talktime of Rs. 590.22 for Rs. 700 recharge by BSNL
6548,800,674.97,N.A,Recharge of Rs. 800 by BSNL,Talktime of Rs. 674.97 for Rs. 800 recharge by BSNL
6549,900,759.71,N.A,Recharge of Rs. 900 by BSNL,Talktime of Rs. 759.71 for Rs. 900 recharge by BSNL
