id,cost,talktime,validity,comments
6594,35,,180 days,Validity Extension: MNP_35
6595,36,,180 days,Validity Extension: PerSec
6596,37,,180 days,Validity extension: PerMin
6597,49,,180 days,Validity extension: PV_49
6598,75,,180 days,Validity extension: Pyari Jodi 75
6599,99,,30 days,Validity extension: Jai_Jawan_99
6600,550,,180 days,JAI JAWAN_Long validity_550  
6601,666,,180 days,BSNL_SIXER_666_validity-extension
