id,cost,talktime,validity,short description,long description
957,99,105,21 days,Recharge of Rs. 99 by Aircel,Talktime of Rs. 105 for Rs. 99 recharge by Aircel
958,110,110,N.A,Recharge of Rs. 110 by Aircel,Talktime of Rs. 110 for Rs. 110 recharge by Aircel
959,160,160,N.A,Recharge of Rs. 160 by Aircel,Talktime of Rs. 160 for Rs. 160 recharge by Aircel
961,500,540,N.A,Recharge of Rs. 500 by Aircel,Talktime of Rs. 540 for Rs. 500 recharge by Aircel
