id,cost,talktime,validity,short description,long description
14733,80,80,N.A,Recharge of Rs. 80 by RelianceGSM,Talktime of Rs. 80 for Rs. 80 recharge by Reliance GSM
14737,500,500,N.A,Recharge of Rs. 500 by RelianceGSM,Talktime of Rs. 500 for Rs. 500 recharge by Reliance GSM
