id,cost,talktime,validity,comments
9963,6,,1 day,All roaming outgoing calls (Local + STD) @60p/min. Valid Nationwide on idea network -- 
9964,16,,7 days,All roaming outgoing calls (Local + STD) at 60p/min. Valid Nationwide on idea network -- 
9965,26,,28 days,All roaming outgoing calls (Local + STD) at 50p/min. Valid Nationwide on idea network -- 
9966,53,,28 days,Get normal calling tariff even on Roaming -- Applicable only onto Idea Network 
