id,cost,talktime,validity,short description,long description
9958,3,,30 days,Recharge of Rs. 3 by Idea,"Bangladesh, China, Hong Kong, Malaysia & Singapore calls @Rs.2.99/minNepal, Indonesia, Japan, Thailand, Bhutan & Pakistan calls @Rs.5.99/minSri Lanka, Philippines & Mauritius calls @Rs.9.99/min -- Offer valid till 31st Dec 2016 -- "
9959,23,,28 days,Recharge of Rs. 23 by Idea,US/ Canada @2p/ secChina/ NZ(fixed)/ UK(fixed)@3p/ secSingapore/ Hongkong/ Thailand@4p/ secBangladesh/ Malaysia@5p/ secJapan@7p/ secPakistan/ Kuwait@10p/ secNepal/ Bahrain@11p/ secAustralia/ Philipines/ Saudi Arabia@12p/ secFrance/ Spain@13p/ secNZ(mob)/ South Africa/ Kenya/ Uganda/ Zambia/ Italy/ Belgium@14p/ secUK(mob)/ UAE/ Switzerland/ Turkey/ Germany@15p/ sec -- 
9960,38,,60 days,Recharge of Rs. 38 by Idea,"USA and Canada @ Rs 0.99 /minChina, New Zealand(F) and UK(F) @ Rs 1.49 /minHong Kong, Singapore and Thailand @ Rs 1.99 /minBangladesh and Malaysia @ Rs 2.49 /minKuwait @ Rs 5.49 /minBahrain and Nepal @ Rs 5.99 /minPakistan @ Rs 5.99 /minAustralia @ Rs 6.49 /minFrance @ Rs 6.99 /minSaudi Arabia @ Rs 6.99 /minItaly, Kenya and South Africa @ Rs 7.49 /minZambia @Rs 7.99 /minUAE@ Rs 8.49 /min"
9961,596,,10 days,Recharge of Rs. 596 by Idea,"International Roaming Pack for UAE** NO Talktime -- Incoming calls at Rs. 30/min & Outgoing calls at Rs. Rs.30/min -- Outgoing SMS at Rs. 25 per SMS, Incoming SMS Free"
9962,1496,,30 days,Recharge of Rs. 1496 by Idea,"International Roaming Pack for UAE** NO Talktime -- 30 minutes Incoming Free. Post Free minutes Incoming calls at Rs.30/min & Outgoing calls at Rs.30/min -- Outgoing SMS at Rs.25 per SMS, Incoming SMS Free"
