id,cost,talktime,validity,comments
14660,15,,3 days,85 MB
14661,23,,Same day,1GB 2G Data
14662,28,,28 days,75 MB
14663,29,,5 days,180 MB
14665,38,,6 days,240 MB
14666,45,,28 days,125 MB
14667,56,,7 days,300 MB
14668,65,,10 days,375 MB
14669,77,,7 days,400 MB
14670,87,,12 days,480 MB
14671,93,,7 days,500 MB
14672,99,,15 days,550 MB
14673,112,,14 days,500 MB
14674,124,,18 days,700 MB
14675,131,,14 days,600 MB
14676,147,,28 days,1 GB/ Day 2G Data
14678,151,,21 days,600 MB
14681,178,,28 days,1 GB
14684,223,,5 days,350 MB 2G Data. Unused data quota will be forfeited.
14685,242,,28 days,4GB 2G Data. Unused data quota will be forfeited.
14686,248,,28 days,2 GB
14687,282,,28 days,2.5 GB
14692,365,,381 days,1GB 2G Data Per Day
14693,398,,28 days,5 GB
14694,489,,28 days,5GB 2G Data. Unused data quota will be forfeited.
14698,592,,28 days,7GB 2G Data. Unused data quota will be forfeited.
14699,599,,28 days,10Gb 2G Data. Unused data quota will be forfeited.
14700,786,,180 days,Get 1GB/ DAY 2G Data for 180 days
