id,cost,talktime,validity,short description,long description
11224,297,75,28 days,Recharge of Rs. 297 by Idea,1 GB 4G/2G + 1 GB 4G -- Overage: 4p/10kb  -- 
11230,63,,30 days,Recharge of Rs. 63 by Idea,700 Local/National SMS & 100 MB 2G Data
11234,8,,2 days,Recharge of Rs. 8 by Idea,Unlimited 2G Data between 12 Midnight - 6 AM Only (Talktime Deduction Mode Only) -- Overage: 4p/10KB -- 
11264,244,,28 days,Recharge of Rs. 244 by Idea,"UNLIMITED ALL LOCAL CALL --  1GB 4G/2G Data(4G HS), For Non 4G HS, 50MB 2G/4G data"
11268,303,,7 days,Recharge of Rs. 303 by Idea,"Unlimited ALL Local & STD calls -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable -- 1 GB 2G/4G Data -- This STV should not be used for any commercial activity."
11269,339,,28 days,Recharge of Rs. 339 by Idea,"Unlimited ALL Local & STD calls -- 1 GB 4G/2G Data/day -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable.  -- This STV should not be used for any commercial activity. "
11271,357,,28 days,Recharge of Rs. 357 by Idea,Unlimited ALL Local & STD calls -- 1 GB/day 2G/4G for 4G HS & 1 GB 2G/4G for Non 4G HS
11272,404,,14 days,Recharge of Rs. 404 by Idea,"Unlimited ALL Local & STD calls -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 250 mins in a day or 1000 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable --1 GB 2G/4G Data -- This STV should not be used for any commercial activity."
11278,505,,21 days,Recharge of Rs. 505 by Idea,"Unlimited ALL Local & STD calls -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable -- 1 GB 2G/4G -- This STV should not be used for any commercial activity."
11281,696,,84 days,Recharge of Rs. 696 by Idea,"Unlimited ALL Local & STD calls -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable -- 6 GB 2G/4G Data -- This STV should not be used for any commercial activity."
11286,896,,84 days,Recharge of Rs. 896 by Idea,"Unlimited ALL Local & STD calls -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable -- 15 GB 2G/4G Data -- This STV should not be used for any commercial activity"
11288,1196,,84 days,Recharge of Rs. 1196 by Idea,"Unlimited ALL Local & STD calls -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 250 mins in a day or 1000 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable -- 30 GB 2G/4G Data -- This STV should not be used for any commercial activity"
11289,1197,,84 days,Recharge of Rs. 1197 by Idea,"Unlimited ALL Local & STD calls -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable -- 2.5 GB/day 2G/4G for 4G HS and 30 GB 2G/4G for Non 4G HS -- This STV should not be used for any commercial activity"
11292,139,,28 days,Recharge of Rs. 139 by Idea,Unlimited Local/STD Idea to Idea calls -- 50 MB 4G/2G Data -- 
11317,128,,30 days,Recharge of Rs. 128 by Idea,"BBM , E-Mail and Internet browsing up to 1GB 2G -- Overage: 4p/10kb"
