id,cost,talktime,validity,comments
11168,35,35,5 days,Talktime of Rs. 35 for Rs. 35 recharge by Idea
11169,80,80,N.A,Talktime of Rs. 80 for Rs. 80 recharge by Idea
11170,150,150,N.A,Talktime of Rs. 150 for Rs. 150 recharge by Idea
11171,200,200,N.A,Talktime of Rs. 200 for Rs. 200 recharge by Idea
11172,300,300,N.A,Talktime of Rs. 300 for Rs. 300 recharge by Idea
11173,500,500,N.A,Talktime of Rs. 500 for Rs. 500 recharge by Idea
11174,1000,1000,N.A,Talktime of Rs. 1000 for Rs. 1000 recharge by Idea
