id,cost,talktime,validity,comments
15258,19,,28 days,Local On-Net Mobile Calls @ 1p/4sec Local Off-Net Mobile Calls @ 1.2p/sec
15259,23,,30 days,Local/STD Mobile calls @ 1.2p/sec
15260,25,,4 days,3000 Local +STD Seconds
15261,45,,60 days,Local/STD Mobile calls @ 1.2p/2sec (Daily 1st 2 mins will be charged @ 2p/s)
15262,198,,28 days,36000Local +STD Seconds
15263,549,,30 days,2000 Local Minutes
15264,666,,28 days,"2500 Local Mins, Post 2500 mins Local calls @ 1.5p/ sec "
